"Var1","Var2","value"
"C3D1_max_of_AFkl","C4D1_n_kl",0.479603881078578
"C4D1_max_of_AFkl","C4D1_n_kl",0.387641805408139
"C8D1_max_of_AFkl","C4D1_n_kl",0.370810116473103
"BL_max_of_AF","C4D1_n_kl",0.213566328265138
"C2D1_max_of_AF","C4D1_n_kl",0.111447049211464
"C3D1_max_of_AF","C4D1_n_kl",0.137084647127479
"C4D1_max_of_AF","C4D1_n_kl",0.0602273969531914
"C8D1_max_of_AF","C4D1_n_kl",0.166734404893341
"BL_max_of_TMPMPkl","C4D1_n_kl",0.220548363704091
"C2D1_max_of_TMPMPkl","C4D1_n_kl",0.313792038638089
"C3D1_max_of_TMPMPkl","C4D1_n_kl",0.427250158954834
"C4D1_max_of_TMPMPkl","C4D1_n_kl",0.445110307393915
"C8D1_max_of_TMPMPkl","C4D1_n_kl",0.130253905434056
"BL_max_of_TMPMP","C4D1_n_kl",0.213788494617574
"C2D1_max_of_TMPMP","C4D1_n_kl",0.257683517727464
"C3D1_max_of_TMPMP","C4D1_n_kl",0.242554193233277
"C4D1_max_of_TMPMP","C4D1_n_kl",0.0311981084519272
"C8D1_max_of_TMPMP","C4D1_n_kl",0.127464752848655
"BL_mean_of_AFkl","C4D1_n_kl",0.187952032179014
"C2D1_mean_of_AFkl","C4D1_n_kl",0.377351933736398
"C3D1_mean_of_AFkl","C4D1_n_kl",0.497174088522183
"C4D1_mean_of_AFkl","C4D1_n_kl",0.468016240944277
"C8D1_mean_of_AFkl","C4D1_n_kl",0.345539285435351
"BL_mean_of_AF","C4D1_n_kl",0.146910131542079
"C2D1_mean_of_AF","C4D1_n_kl",0.0716460825403892
"C3D1_mean_of_AF","C4D1_n_kl",0.108387466687953
"C4D1_mean_of_AF","C4D1_n_kl",0.00768986144795401
"C8D1_mean_of_AF","C4D1_n_kl",0.201210519193999
"BL_mean_of_TMPMPkl","C4D1_n_kl",0.211310777301319
"C2D1_mean_of_TMPMPkl","C4D1_n_kl",0.263031627695492
"C3D1_mean_of_TMPMPkl","C4D1_n_kl",0.386184401756906
"C4D1_mean_of_TMPMPkl","C4D1_n_kl",0.455168775632152
"C8D1_mean_of_TMPMPkl","C4D1_n_kl",0.147125927225976
"BL_mean_of_TMPMP","C4D1_n_kl",0.20320436156841
"C2D1_mean_of_TMPMP","C4D1_n_kl",0.237574810604609
"C3D1_mean_of_TMPMP","C4D1_n_kl",0.247854970330241
"C4D1_mean_of_TMPMP","C4D1_n_kl",0.0357663809811003
"C8D1_mean_of_TMPMP","C4D1_n_kl",0.148766264345188
"BL_median_of_AFkl","C4D1_n_kl",0.128441637452789
"C2D1_median_of_AFkl","C4D1_n_kl",0.321178281679078
"C3D1_median_of_AFkl","C4D1_n_kl",0.4639034831261
"C4D1_median_of_AFkl","C4D1_n_kl",0.463203568750444
"C8D1_median_of_AFkl","C4D1_n_kl",0.306288127248304
"BL_median_of_AF","C4D1_n_kl",0.138002555784096
"C2D1_median_of_AF","C4D1_n_kl",0.128655132287681
"C3D1_median_of_AF","C4D1_n_kl",0.168718094653958
"C4D1_median_of_AF","C4D1_n_kl",0.0460687688587435
"C8D1_median_of_AF","C4D1_n_kl",0.204071647217191
"BL_median_of_TMPMPkl","C4D1_n_kl",0.195610072735493
"C2D1_median_of_TMPMPkl","C4D1_n_kl",0.221094626555442
"C3D1_median_of_TMPMPkl","C4D1_n_kl",0.375447122216302
"C4D1_median_of_TMPMPkl","C4D1_n_kl",0.398674785007093
"C8D1_median_of_TMPMPkl","C4D1_n_kl",0.196162203312467
"BL_median_of_TMPMP","C4D1_n_kl",0.198132492212197
"C2D1_median_of_TMPMP","C4D1_n_kl",0.244495017909162
"C3D1_median_of_TMPMP","C4D1_n_kl",0.264350110366088
"C4D1_median_of_TMPMP","C4D1_n_kl",0.156138921653044
"C8D1_median_of_TMPMP","C4D1_n_kl",0.248326511899873
"BL_n_kl","C4D1_n_kl",0.609266521057885
"C2D1_n_kl","C4D1_n_kl",0.770139958521873
"C3D1_n_kl","C4D1_n_kl",0.833308396208485
"C4D1_n_kl","C4D1_n_kl",1
"C8D1_n_kl","C4D1_n_kl",-2
"BL_nNorm","C4D1_n_kl",-2
"C2D1_nNorm","C4D1_n_kl",-2
"C3D1_nNorm","C4D1_n_kl",-2
"C4D1_nNorm","C4D1_n_kl",-2
"C8D1_nNorm","C4D1_n_kl",-2
"BL_n","C4D1_n_kl",-2
"C2D1_n","C4D1_n_kl",-2
"C3D1_n","C4D1_n_kl",-2
"C4D1_n","C4D1_n_kl",-2
"C8D1_n","C4D1_n_kl",-2
"BL_cfDNA_conc","C8D1_n_kl",0.129051638894681
"C2D1_cfDNA_conc","C8D1_n_kl",-0.0222849546166407
"C3D1_cfDNA_conc","C8D1_n_kl",-0.047486872105474
"C4D1_cfDNA_conc","C8D1_n_kl",-0.0755095072235791
"C8D1_cfDNA_conc","C8D1_n_kl",0.0777734238286461
"BL_max_of_AFkl","C8D1_n_kl",0.413212600494454
"C2D1_max_of_AFkl","C8D1_n_kl",0.242212854317398
"C3D1_max_of_AFkl","C8D1_n_kl",0.285268238364602
"C4D1_max_of_AFkl","C8D1_n_kl",0.204275900851345
"C8D1_max_of_AFkl","C8D1_n_kl",0.360889438528643
"BL_max_of_AF","C8D1_n_kl",0.356629979288122
"C2D1_max_of_AF","C8D1_n_kl",0.0174687725748271
"C3D1_max_of_AF","C8D1_n_kl",0.0232026600425026
"C4D1_max_of_AF","C8D1_n_kl",-0.0361328480268804
"C8D1_max_of_AF","C8D1_n_kl",0.194668973556138
"BL_max_of_TMPMPkl","C8D1_n_kl",0.204710225713078
"C2D1_max_of_TMPMPkl","C8D1_n_kl",0.186545365438627
"C3D1_max_of_TMPMPkl","C8D1_n_kl",0.275296769040641
"C4D1_max_of_TMPMPkl","C8D1_n_kl",0.256873096428026
"C8D1_max_of_TMPMPkl","C8D1_n_kl",0.112126312564863
"BL_max_of_TMPMP","C8D1_n_kl",0.190309698725827
"C2D1_max_of_TMPMP","C8D1_n_kl",0.139500387385865
"C3D1_max_of_TMPMP","C8D1_n_kl",0.11945084213779
"C4D1_max_of_TMPMP","C8D1_n_kl",-0.0338718567379647
"C8D1_max_of_TMPMP","C8D1_n_kl",0.116204174252671
"BL_mean_of_AFkl","C8D1_n_kl",0.33520626248462
"C2D1_mean_of_AFkl","C8D1_n_kl",0.246384115291563
"C3D1_mean_of_AFkl","C8D1_n_kl",0.338741594768839
"C4D1_mean_of_AFkl","C8D1_n_kl",0.292348871931533
"C8D1_mean_of_AFkl","C8D1_n_kl",0.394845175403364
"BL_mean_of_AF","C8D1_n_kl",0.289159907034621
"C2D1_mean_of_AF","C8D1_n_kl",-0.0108684314987229
"C3D1_mean_of_AF","C8D1_n_kl",0.0203572141965477
"C4D1_mean_of_AF","C8D1_n_kl",-0.0617685674810107
"C8D1_mean_of_AF","C8D1_n_kl",0.256889202479268
"BL_mean_of_TMPMPkl","C8D1_n_kl",0.20203819224555
"C2D1_mean_of_TMPMPkl","C8D1_n_kl",0.163488922194563
"C3D1_mean_of_TMPMPkl","C8D1_n_kl",0.275516465970167
"C4D1_mean_of_TMPMPkl","C8D1_n_kl",0.306784696761762
"C8D1_mean_of_TMPMPkl","C8D1_n_kl",0.13865431675259
"BL_mean_of_TMPMP","C8D1_n_kl",0.186738930663588
"C2D1_mean_of_TMPMP","C8D1_n_kl",0.133917260112079
"C3D1_mean_of_TMPMP","C8D1_n_kl",0.147189089314227
"C4D1_mean_of_TMPMP","C8D1_n_kl",-0.0260751148366321
"C8D1_mean_of_TMPMP","C8D1_n_kl",0.14683295652306
"BL_median_of_AFkl","C8D1_n_kl",0.274468437513204
"C2D1_median_of_AFkl","C8D1_n_kl",0.217765393437767
"C3D1_median_of_AFkl","C8D1_n_kl",0.331770986601038
"C4D1_median_of_AFkl","C8D1_n_kl",0.313944669420329
"C8D1_median_of_AFkl","C8D1_n_kl",0.379173932072508
"BL_median_of_AF","C8D1_n_kl",0.291306296031787
"C2D1_median_of_AF","C8D1_n_kl",0.0619178743308699
"C3D1_median_of_AF","C8D1_n_kl",0.0986595159583015
"C4D1_median_of_AF","C8D1_n_kl",0.00593029040761826
"C8D1_median_of_AF","C8D1_n_kl",0.293467414795703
"BL_median_of_TMPMPkl","C8D1_n_kl",0.194824397883785
"C2D1_median_of_TMPMPkl","C8D1_n_kl",0.134400389064347
"C3D1_median_of_TMPMPkl","C8D1_n_kl",0.274787318271549
"C4D1_median_of_TMPMPkl","C8D1_n_kl",0.284787990219181
"C8D1_median_of_TMPMPkl","C8D1_n_kl",0.213822748817043
"BL_median_of_TMPMP","C8D1_n_kl",0.189872060182721
"C2D1_median_of_TMPMP","C8D1_n_kl",0.155575403102049
"C3D1_median_of_TMPMP","C8D1_n_kl",0.187036372199524
"C4D1_median_of_TMPMP","C8D1_n_kl",0.0999406548436598
"C8D1_median_of_TMPMP","C8D1_n_kl",0.339546460791575
"BL_n_kl","C8D1_n_kl",0.62506765922117
"C2D1_n_kl","C8D1_n_kl",0.713014417776192
"C3D1_n_kl","C8D1_n_kl",0.762917219366759
"C4D1_n_kl","C8D1_n_kl",0.732194264946696
"C8D1_n_kl","C8D1_n_kl",1
"BL_nNorm","C8D1_n_kl",-2
"C2D1_nNorm","C8D1_n_kl",-2
"C3D1_nNorm","C8D1_n_kl",-2
"C4D1_nNorm","C8D1_n_kl",-2
"C8D1_nNorm","C8D1_n_kl",-2
"BL_n","C8D1_n_kl",-2
"C2D1_n","C8D1_n_kl",-2
"C3D1_n","C8D1_n_kl",-2
"C4D1_n","C8D1_n_kl",-2
"C8D1_n","C8D1_n_kl",-2
"BL_cfDNA_conc","BL_nNorm",-0.235560503328656
"C2D1_cfDNA_conc","BL_nNorm",-0.161073809043875
"C3D1_cfDNA_conc","BL_nNorm",-0.159389820073898
"C4D1_cfDNA_conc","BL_nNorm",-0.148390300650279
"C8D1_cfDNA_conc","BL_nNorm",-0.180692101914315
"BL_max_of_AFkl","BL_nNorm",-0.333967855264531
"C2D1_max_of_AFkl","BL_nNorm",-0.169110344828453
"C3D1_max_of_AFkl","BL_nNorm",-0.0982339028079241
"C4D1_max_of_AFkl","BL_nNorm",-0.109988918334294
"C8D1_max_of_AFkl","BL_nNorm",-0.112113350552744
"BL_max_of_AF","BL_nNorm",-0.366357955820158
"C2D1_max_of_AF","BL_nNorm",-0.189969918412583
"C3D1_max_of_AF","BL_nNorm",-0.157940165229767
"C4D1_max_of_AF","BL_nNorm",-0.159326876952593
"C8D1_max_of_AF","BL_nNorm",-0.169508510616015
"BL_max_of_TMPMPkl","BL_nNorm",-0.145326021782251
"C2D1_max_of_TMPMPkl","BL_nNorm",-0.152141821921202
"C3D1_max_of_TMPMPkl","BL_nNorm",-0.104234886027477
"C4D1_max_of_TMPMPkl","BL_nNorm",-0.142364381016194
"C8D1_max_of_TMPMPkl","BL_nNorm",-0.0788417680342174
"BL_max_of_TMPMP","BL_nNorm",-0.151131739878717
"C2D1_max_of_TMPMP","BL_nNorm",-0.193986324676777
"C3D1_max_of_TMPMP","BL_nNorm",-0.156521437153464
"C4D1_max_of_TMPMP","BL_nNorm",-0.159274547546831
"C8D1_max_of_TMPMP","BL_nNorm",-0.0845090593523426
"BL_mean_of_AFkl","BL_nNorm",-0.331934402661787
"C2D1_mean_of_AFkl","BL_nNorm",-0.187631576220932
"C3D1_mean_of_AFkl","BL_nNorm",-0.0993838384210471
"C4D1_mean_of_AFkl","BL_nNorm",-0.116482730700171
"C8D1_mean_of_AFkl","BL_nNorm",-0.0854267332283486
"BL_mean_of_AF","BL_nNorm",-0.360549139141005
"C2D1_mean_of_AF","BL_nNorm",-0.202919078992782
"C3D1_mean_of_AF","BL_nNorm",-0.157762512847799
"C4D1_mean_of_AF","BL_nNorm",-0.158958379161002
"C8D1_mean_of_AF","BL_nNorm",-0.129803135508564
"BL_mean_of_TMPMPkl","BL_nNorm",-0.143507608924172
"C2D1_mean_of_TMPMPkl","BL_nNorm",-0.142605528668958
"C3D1_mean_of_TMPMPkl","BL_nNorm",-0.100997934732821
"C4D1_mean_of_TMPMPkl","BL_nNorm",-0.135336647725226
"C8D1_mean_of_TMPMPkl","BL_nNorm",-0.0881077814814402
"BL_mean_of_TMPMP","BL_nNorm",-0.148301388386754
"C2D1_mean_of_TMPMP","BL_nNorm",-0.179959108174558
"C3D1_mean_of_TMPMP","BL_nNorm",-0.150150963260836
"C4D1_mean_of_TMPMP","BL_nNorm",-0.171702187643146
"C8D1_mean_of_TMPMP","BL_nNorm",-0.0964428937739273
"BL_median_of_AFkl","BL_nNorm",-0.303688811628451
"C2D1_median_of_AFkl","BL_nNorm",-0.166042136478663
"C3D1_median_of_AFkl","BL_nNorm",-0.0696399579819009
"C4D1_median_of_AFkl","BL_nNorm",-0.0544262459023009
"C8D1_median_of_AFkl","BL_nNorm",-0.0391882368302493
"BL_median_of_AF","BL_nNorm",-0.319736776882381
"C2D1_median_of_AF","BL_nNorm",-0.158773200641954
"C3D1_median_of_AF","BL_nNorm",-0.104211016503907
"C4D1_median_of_AF","BL_nNorm",-0.0890891143711929
"C8D1_median_of_AF","BL_nNorm",-0.0449863695774097
"BL_median_of_TMPMPkl","BL_nNorm",-0.141735039943741
"C2D1_median_of_TMPMPkl","BL_nNorm",-0.129398632006848
"C3D1_median_of_TMPMPkl","BL_nNorm",-0.089440343572795
"C4D1_median_of_TMPMPkl","BL_nNorm",-0.0925549655754646
"C8D1_median_of_TMPMPkl","BL_nNorm",-0.108514020197093
"BL_median_of_TMPMP","BL_nNorm",-0.14445498296551
"C2D1_median_of_TMPMP","BL_nNorm",-0.149442498570371
"C3D1_median_of_TMPMP","BL_nNorm",-0.108375555538316
"C4D1_median_of_TMPMP","BL_nNorm",-0.126342484257671
"C8D1_median_of_TMPMP","BL_nNorm",-0.143753476359319
"BL_n_kl","BL_nNorm",0.056375077695183
"C2D1_n_kl","BL_nNorm",-0.136800851562559
"C3D1_n_kl","BL_nNorm",-0.211675939590982
"C4D1_n_kl","BL_nNorm",-0.134826044863704
"C8D1_n_kl","BL_nNorm",-0.132500331472361
"BL_nNorm","BL_nNorm",1
"C2D1_nNorm","BL_nNorm",-2
"C3D1_nNorm","BL_nNorm",-2
"C4D1_nNorm","BL_nNorm",-2
"C8D1_nNorm","BL_nNorm",-2
"BL_n","BL_nNorm",-2
"C2D1_n","BL_nNorm",-2
"C3D1_n","BL_nNorm",-2
"C4D1_n","BL_nNorm",-2
"C8D1_n","BL_nNorm",-2
"BL_cfDNA_conc","C2D1_nNorm",-0.0551903716329073
"C2D1_cfDNA_conc","C2D1_nNorm",-0.21417273726092
"C3D1_cfDNA_conc","C2D1_nNorm",-0.147493185865592
"C4D1_cfDNA_conc","C2D1_nNorm",-0.138527148250608
"C8D1_cfDNA_conc","C2D1_nNorm",-0.0835373049279974
"BL_max_of_AFkl","C2D1_nNorm",0.0710450540666034
"C2D1_max_of_AFkl","C2D1_nNorm",-0.195321732870411
"C3D1_max_of_AFkl","C2D1_nNorm",-0.155554377368655
"C4D1_max_of_AFkl","C2D1_nNorm",-0.134179247063853
"C8D1_max_of_AFkl","C2D1_nNorm",-0.0754726306993553
"BL_max_of_AF","C2D1_nNorm",0.00899207848793287
"C2D1_max_of_AF","C2D1_nNorm",-0.2136654376134
"C3D1_max_of_AF","C2D1_nNorm",-0.190764067160508
"C4D1_max_of_AF","C2D1_nNorm",-0.17496430777634
"C8D1_max_of_AF","C2D1_nNorm",-0.146951821586309
"BL_max_of_TMPMPkl","C2D1_nNorm",-0.0141519911313785
"C2D1_max_of_TMPMPkl","C2D1_nNorm",-0.147345692750034
"C3D1_max_of_TMPMPkl","C2D1_nNorm",-0.156166732853094
"C4D1_max_of_TMPMPkl","C2D1_nNorm",-0.173952088767899
"C8D1_max_of_TMPMPkl","C2D1_nNorm",-0.0206437649952458
"BL_max_of_TMPMP","C2D1_nNorm",-0.0122110572845213
"C2D1_max_of_TMPMP","C2D1_nNorm",-0.200240350582409
"C3D1_max_of_TMPMP","C2D1_nNorm",-0.206503996751455
"C4D1_max_of_TMPMP","C2D1_nNorm",-0.182974375066389
"C8D1_max_of_TMPMP","C2D1_nNorm",-0.0261042940058624
"BL_mean_of_AFkl","C2D1_nNorm",0.0899172861237642
"C2D1_mean_of_AFkl","C2D1_nNorm",-0.220215525694035
"C3D1_mean_of_AFkl","C2D1_nNorm",-0.174629869634013
"C4D1_mean_of_AFkl","C2D1_nNorm",-0.190867505962538
"C8D1_mean_of_AFkl","C2D1_nNorm",-0.0731302348815019
"BL_mean_of_AF","C2D1_nNorm",0.0469521431839768
"C2D1_mean_of_AF","C2D1_nNorm",-0.218263163268789
"C3D1_mean_of_AF","C2D1_nNorm",-0.189159741513213
"C4D1_mean_of_AF","C2D1_nNorm",-0.178029368145178
"C8D1_mean_of_AF","C2D1_nNorm",-0.125957338610159
"BL_mean_of_TMPMPkl","C2D1_nNorm",-0.00715270699330098
"C2D1_mean_of_TMPMPkl","C2D1_nNorm",-0.138924319368786
"C3D1_mean_of_TMPMPkl","C2D1_nNorm",-0.148227268367101
"C4D1_mean_of_TMPMPkl","C2D1_nNorm",-0.199668281558198
"C8D1_mean_of_TMPMPkl","C2D1_nNorm",-0.02753608475507
"BL_mean_of_TMPMP","C2D1_nNorm",-0.00345722769185707
"C2D1_mean_of_TMPMP","C2D1_nNorm",-0.179920839713406
"C3D1_mean_of_TMPMP","C2D1_nNorm",-0.193305475434432
"C4D1_mean_of_TMPMP","C2D1_nNorm",-0.199125406871916
"C8D1_mean_of_TMPMP","C2D1_nNorm",-0.0355305683247507
"BL_median_of_AFkl","C2D1_nNorm",0.10931478486593
"C2D1_median_of_AFkl","C2D1_nNorm",-0.196630058575678
"C3D1_median_of_AFkl","C2D1_nNorm",-0.154811923967548
"C4D1_median_of_AFkl","C2D1_nNorm",-0.178925781789276
"C8D1_median_of_AFkl","C2D1_nNorm",-0.0602803769219099
"BL_median_of_AF","C2D1_nNorm",0.0558713489677996
"C2D1_median_of_AF","C2D1_nNorm",-0.169353660088455
"C3D1_median_of_AF","C2D1_nNorm",-0.138814504487238
"C4D1_median_of_AF","C2D1_nNorm",-0.115019379793732
"C8D1_median_of_AF","C2D1_nNorm",-0.0633182513092092
"BL_median_of_TMPMPkl","C2D1_nNorm",0.00886204729809251
"C2D1_median_of_TMPMPkl","C2D1_nNorm",-0.124414345372365
"C3D1_median_of_TMPMPkl","C2D1_nNorm",-0.137935910596926
"C4D1_median_of_TMPMPkl","C2D1_nNorm",-0.173245407031053
"C8D1_median_of_TMPMPkl","C2D1_nNorm",-0.0444960698177918
"BL_median_of_TMPMP","C2D1_nNorm",0.00309020365598176
"C2D1_median_of_TMPMP","C2D1_nNorm",-0.14608093768467
"C3D1_median_of_TMPMP","C2D1_nNorm",-0.146511418730747
"C4D1_median_of_TMPMP","C2D1_nNorm",-0.1727785080932
"C8D1_median_of_TMPMP","C2D1_nNorm",-0.0874714076552004
"BL_n_kl","C2D1_nNorm",0.2156858236638
"C2D1_n_kl","C2D1_nNorm",-0.0403526864428745
"C3D1_n_kl","C2D1_nNorm",-0.129743866906893
"C4D1_n_kl","C2D1_nNorm",-0.166985054170605
"C8D1_n_kl","C2D1_nNorm",-0.0212609291080511
"BL_nNorm","C2D1_nNorm",0.200076387225485
"C2D1_nNorm","C2D1_nNorm",1
"C3D1_nNorm","C2D1_nNorm",-2
"C4D1_nNorm","C2D1_nNorm",-2
"C8D1_nNorm","C2D1_nNorm",-2
"BL_n","C2D1_nNorm",-2
"C2D1_n","C2D1_nNorm",-2
"C3D1_n","C2D1_nNorm",-2
"C4D1_n","C2D1_nNorm",-2
"C8D1_n","C2D1_nNorm",-2
"BL_cfDNA_conc","C3D1_nNorm",-0.059434253597478
"C2D1_cfDNA_conc","C3D1_nNorm",-0.181660208679426
"C3D1_cfDNA_conc","C3D1_nNorm",-0.239051269074917
"C4D1_cfDNA_conc","C3D1_nNorm",-0.17802805153675
"C8D1_cfDNA_conc","C3D1_nNorm",-0.112292097950662
"BL_max_of_AFkl","C3D1_nNorm",0.0583558510938835
"C2D1_max_of_AFkl","C3D1_nNorm",-0.160036644139448
"C3D1_max_of_AFkl","C3D1_nNorm",-0.191457523484645
"C4D1_max_of_AFkl","C3D1_nNorm",-0.157045389524336
"C8D1_max_of_AFkl","C3D1_nNorm",-0.102021475264991
"BL_max_of_AF","C3D1_nNorm",-0.0115462966014634
"C2D1_max_of_AF","C3D1_nNorm",-0.211783104565788
"C3D1_max_of_AF","C3D1_nNorm",-0.231709658793685
"C4D1_max_of_AF","C3D1_nNorm",-0.207697579446539
"C8D1_max_of_AF","C3D1_nNorm",-0.178634320592374
"BL_max_of_TMPMPkl","C3D1_nNorm",-0.0506951671524145
"C2D1_max_of_TMPMPkl","C3D1_nNorm",-0.136748200264713
"C3D1_max_of_TMPMPkl","C3D1_nNorm",-0.197591277008376
"C4D1_max_of_TMPMPkl","C3D1_nNorm",-0.207673306274503
"C8D1_max_of_TMPMPkl","C3D1_nNorm",-0.0262568920350933
"BL_max_of_TMPMP","C3D1_nNorm",-0.0489726717488924
"C2D1_max_of_TMPMP","C3D1_nNorm",-0.193703638319834
"C3D1_max_of_TMPMP","C3D1_nNorm",-0.257737068841815
"C4D1_max_of_TMPMP","C3D1_nNorm",-0.21870212256657
"C8D1_max_of_TMPMP","C3D1_nNorm",-0.0321763191552104
"BL_mean_of_AFkl","C3D1_nNorm",0.0882305953096355
"C2D1_mean_of_AFkl","C3D1_nNorm",-0.157041262814766
"C3D1_mean_of_AFkl","C3D1_nNorm",-0.210863979078188
"C4D1_mean_of_AFkl","C3D1_nNorm",-0.219821329117382
"C8D1_mean_of_AFkl","C3D1_nNorm",-0.0948693413047337
"BL_mean_of_AF","C3D1_nNorm",0.00028860029012414
"C2D1_mean_of_AF","C3D1_nNorm",-0.207788819165582
"C3D1_mean_of_AF","C3D1_nNorm",-0.228436844073622
"C4D1_mean_of_AF","C3D1_nNorm",-0.210485832927813
"C8D1_mean_of_AF","C3D1_nNorm",-0.164570720106682
"BL_mean_of_TMPMPkl","C3D1_nNorm",-0.0464586774687505
"C2D1_mean_of_TMPMPkl","C3D1_nNorm",-0.124344170581114
"C3D1_mean_of_TMPMPkl","C3D1_nNorm",-0.184997833715591
"C4D1_mean_of_TMPMPkl","C3D1_nNorm",-0.237203085007196
"C8D1_mean_of_TMPMPkl","C3D1_nNorm",-0.0345757276558202
"BL_mean_of_TMPMP","C3D1_nNorm",-0.0485855866437656
"C2D1_mean_of_TMPMP","C3D1_nNorm",-0.171700932929488
"C3D1_mean_of_TMPMP","C3D1_nNorm",-0.23957885692127
"C4D1_mean_of_TMPMP","C3D1_nNorm",-0.236831359308694
"C8D1_mean_of_TMPMP","C3D1_nNorm",-0.0446267011191208
"BL_median_of_AFkl","C3D1_nNorm",0.0997117718787531
"C2D1_median_of_AFkl","C3D1_nNorm",-0.118634011629674
"C3D1_median_of_AFkl","C3D1_nNorm",-0.183519352916945
"C4D1_median_of_AFkl","C3D1_nNorm",-0.201732394926476
"C8D1_median_of_AFkl","C3D1_nNorm",-0.0749713316167211
"BL_median_of_AF","C3D1_nNorm",0.00437535947456866
"C2D1_median_of_AF","C3D1_nNorm",-0.144600284494169
"C3D1_median_of_AF","C3D1_nNorm",-0.167297099311658
"C4D1_median_of_AF","C3D1_nNorm",-0.13606127796906
"C8D1_median_of_AF","C3D1_nNorm",-0.0988305943002605
"BL_median_of_TMPMPkl","C3D1_nNorm",-0.0412928491504871
"C2D1_median_of_TMPMPkl","C3D1_nNorm",-0.108611272683062
"C3D1_median_of_TMPMPkl","C3D1_nNorm",-0.169301779204814
"C4D1_median_of_TMPMPkl","C3D1_nNorm",-0.204416446979898
"C8D1_median_of_TMPMPkl","C3D1_nNorm",-0.0551202954309722
"BL_median_of_TMPMP","C3D1_nNorm",-0.04848197548562
"C2D1_median_of_TMPMP","C3D1_nNorm",-0.134970780243931
"C3D1_median_of_TMPMP","C3D1_nNorm",-0.181234411208971
"C4D1_median_of_TMPMP","C3D1_nNorm",-0.205911594322467
"C8D1_median_of_TMPMP","C3D1_nNorm",-0.114874109447265
"BL_n_kl","C3D1_nNorm",0.125168943686157
"C2D1_n_kl","C3D1_nNorm",-0.0265532160952968
"C3D1_n_kl","C3D1_nNorm",-0.0476118683913044
"C4D1_n_kl","C3D1_nNorm",-0.122174977204752
"C8D1_n_kl","C3D1_nNorm",-0.0662726440274773
"BL_nNorm","C3D1_nNorm",0.191220315100327
"C2D1_nNorm","C3D1_nNorm",0.52955289579167
"C3D1_nNorm","C3D1_nNorm",1
"C4D1_nNorm","C3D1_nNorm",-2
"C8D1_nNorm","C3D1_nNorm",-2
"BL_n","C3D1_nNorm",-2
"C2D1_n","C3D1_nNorm",-2
"C3D1_n","C3D1_nNorm",-2
"C4D1_n","C3D1_nNorm",-2
"C8D1_n","C3D1_nNorm",-2
"BL_cfDNA_conc","C4D1_nNorm",-0.127901237271734
"C2D1_cfDNA_conc","C4D1_nNorm",-0.168509194437611
"C3D1_cfDNA_conc","C4D1_nNorm",-0.1742683901546
"C4D1_cfDNA_conc","C4D1_nNorm",-0.21842474019569
"C8D1_cfDNA_conc","C4D1_nNorm",-0.148640367443391
"BL_max_of_AFkl","C4D1_nNorm",0.0525937137342089
"C2D1_max_of_AFkl","C4D1_nNorm",-0.0862045233363313
"C3D1_max_of_AFkl","C4D1_nNorm",-0.179345150398812
"C4D1_max_of_AFkl","C4D1_nNorm",-0.171505748563012
"C8D1_max_of_AFkl","C4D1_nNorm",-0.103643768075872
"BL_max_of_AF","C4D1_nNorm",0.00379228968063692
"C2D1_max_of_AF","C4D1_nNorm",-0.15011076437551
"C3D1_max_of_AF","C4D1_nNorm",-0.226660085077937
"C4D1_max_of_AF","C4D1_nNorm",-0.220750658080501
"C8D1_max_of_AF","C4D1_nNorm",-0.161362973331955
"BL_max_of_TMPMPkl","C4D1_nNorm",-0.0724604670957334
"C2D1_max_of_TMPMPkl","C4D1_nNorm",-0.090206426044294
"C3D1_max_of_TMPMPkl","C4D1_nNorm",-0.185446423389812
"C4D1_max_of_TMPMPkl","C4D1_nNorm",-0.232499702208057
"C8D1_max_of_TMPMPkl","C4D1_nNorm",-0.0728638406757199
"BL_max_of_TMPMP","C4D1_nNorm",-0.0761316112324786
"C2D1_max_of_TMPMP","C4D1_nNorm",-0.11948157657712
"C3D1_max_of_TMPMP","C4D1_nNorm",-0.246833136796132
"C4D1_max_of_TMPMP","C4D1_nNorm",-0.235492860217413
"C8D1_max_of_TMPMP","C4D1_nNorm",-0.0758782407124246
"BL_mean_of_AFkl","C4D1_nNorm",0.0689955011090514
"C2D1_mean_of_AFkl","C4D1_nNorm",-0.0542980462255373
"C3D1_mean_of_AFkl","C4D1_nNorm",-0.197593305533213
"C4D1_mean_of_AFkl","C4D1_nNorm",-0.239129284383399
"C8D1_mean_of_AFkl","C4D1_nNorm",-0.0686280030096463
"BL_mean_of_AF","C4D1_nNorm",0.0283242365782937
"C2D1_mean_of_AF","C4D1_nNorm",-0.143733012216986
"C3D1_mean_of_AF","C4D1_nNorm",-0.223787377861641
"C4D1_mean_of_AF","C4D1_nNorm",-0.2224984178237
"C8D1_mean_of_AF","C4D1_nNorm",-0.126187672752656
"BL_mean_of_TMPMPkl","C4D1_nNorm",-0.0665325751410072
"C2D1_mean_of_TMPMPkl","C4D1_nNorm",-0.0746459676547214
"C3D1_mean_of_TMPMPkl","C4D1_nNorm",-0.175461476352957
"C4D1_mean_of_TMPMPkl","C4D1_nNorm",-0.262386558471376
"C8D1_mean_of_TMPMPkl","C4D1_nNorm",-0.0759165987858013
"BL_mean_of_TMPMP","C4D1_nNorm",-0.0711361116468053
